latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
42.596654,-92.680459,026,030,3441,6098,2026-04-06,1652,L8,H,D
42.596923,-92.680092,026,030,3442,6097,2026-04-06,1652,L8,H,D
42.596924,-92.680457,026,030,3441,6097,2026-04-06,1652,L8,H,D
42.597194,-92.68009,026,030,3442,6096,2026-04-06,1652,L8,H,D
42.597195,-92.680456,026,030,3441,6096,2026-04-06,1652,L8,H,D
42.89169,-91.792005,026,030,5855,4984,2026-04-06,1652,L8,H,D
42.950405,-93.373342,026,030,1552,4788,2026-04-06,1652,L8,H,D
42.950675,-93.373344,026,030,1552,4787,2026-04-06,1652,L8,H,D
43.117334,-93.145723,026,030,2172,4172,2026-04-06,1652,L8,L,D
43.117335,-93.145354,026,030,2173,4172,2026-04-06,1652,L8,H,D
43.220832,-91.828005,026,030,5740,3767,2026-04-06,1652,L8,L,D
43.55616,-91.891724,026,030,5551,2528,2026-04-06,1652,L8,H,D
43.845337,-91.254909,026,030,7243,1428,2026-04-06,1652,L8,L,D
43.887133,-92.685967,026,029,2118,6591,2026-04-06,1652,L8,H,D
43.887133,-92.685967,026,030,3408,1321,2026-04-06,1652,L8,H,D
43.887403,-92.685966,026,029,2118,6590,2026-04-06,1652,L8,H,D
43.887403,-92.685966,026,030,3408,1320,2026-04-06,1652,L8,H,D
43.902112,-92.24881,026,030,4578,1258,2026-04-06,1652,L8,H,D
43.902112,-92.24881,026,029,3288,6528,2026-04-06,1652,L8,H,D
43.902382,-92.248806,026,030,4578,1257,2026-04-06,1652,L8,H,D
43.902382,-92.248806,026,029,3288,6527,2026-04-06,1652,L8,M,D
43.960171,-91.612393,026,029,4988,6291,2026-04-06,1652,L8,H,D
43.960176,-91.612766,026,029,4987,6291,2026-04-06,1652,L8,L,D
44.496599,-91.50728,026,029,5233,4300,2026-04-06,1652,L8,H,D
44.900667,-92.504948,026,029,2580,2836,2026-04-06,1652,L8,H,D
44.940142,-92.777622,026,029,1862,2693,2026-04-06,1652,L8,M,D
45.604521,-92.120246,026,028,2294,5501,2026-04-06,1652,L8,H,D
39.497814,-93.847907,026,032,2737,7005,2026-04-06,1653,L8,M,D
39.497816,-93.847558,026,032,2738,7005,2026-04-06,1653,L8,H,D
39.498084,-93.84791,026,032,2737,7004,2026-04-06,1653,L8,H,D
39.498087,-93.847561,026,032,2738,7004,2026-04-06,1653,L8,H,D
39.498089,-93.847212,026,032,2739,7004,2026-04-06,1653,L8,H,D
39.498357,-93.847565,026,032,2738,7003,2026-04-06,1653,L8,H,D
39.541678,-93.759065,026,032,2993,6845,2026-04-06,1653,L8,L,D
39.56956,-93.034985,026,032,5067,6751,2026-04-06,1653,L8,H,D
39.569831,-93.034985,026,032,5067,6750,2026-04-06,1653,L8,H,D
39.620005,-93.951105,026,032,2446,6550,2026-04-06,1653,L8,M,D
39.620008,-93.950756,026,032,2447,6550,2026-04-06,1653,L8,M,D
39.620264,-93.952507,026,032,2442,6549,2026-04-06,1653,L8,M,D
39.620273,-93.951458,026,032,2445,6549,2026-04-06,1653,L8,H,D
39.620275,-93.951109,026,032,2446,6549,2026-04-06,1653,L8,H,D
39.620278,-93.95076,026,032,2447,6549,2026-04-06,1653,L8,H,D
39.620281,-93.95041,026,032,2448,6549,2026-04-06,1653,L8,H,D
39.620284,-93.950061,026,032,2449,6549,2026-04-06,1653,L8,M,D
39.620287,-93.949711,026,032,2450,6549,2026-04-06,1653,L8,M,D
39.620293,-93.949012,026,032,2452,6549,2026-04-06,1653,L8,H,D
39.620295,-93.948663,026,032,2453,6549,2026-04-06,1653,L8,H,D
39.620298,-93.948313,026,032,2454,6549,2026-04-06,1653,L8,H,D
39.620531,-93.95286,026,032,2441,6548,2026-04-06,1653,L8,H,D
39.620534,-93.952511,026,032,2442,6548,2026-04-06,1653,L8,H,D
39.62054,-93.951812,026,032,2444,6548,2026-04-06,1653,L8,M,D
39.620543,-93.951462,026,032,2445,6548,2026-04-06,1653,L8,H,D
39.620546,-93.951113,026,032,2446,6548,2026-04-06,1653,L8,H,D
39.620549,-93.950763,026,032,2447,6548,2026-04-06,1653,L8,H,D
39.620557,-93.949715,026,032,2450,6548,2026-04-06,1653,L8,H,D
39.620566,-93.948666,026,032,2453,6548,2026-04-06,1653,L8,H,D
39.620569,-93.948317,026,032,2454,6548,2026-04-06,1653,L8,M,D
39.620799,-93.953213,026,032,2440,6547,2026-04-06,1653,L8,M,D
39.620802,-93.952864,026,032,2441,6547,2026-04-06,1653,L8,H,D
39.620805,-93.952514,026,032,2442,6547,2026-04-06,1653,L8,H,D
39.620807,-93.952165,026,032,2443,6547,2026-04-06,1653,L8,M,D
39.62081,-93.951815,026,032,2444,6547,2026-04-06,1653,L8,H,D
39.620813,-93.951466,026,032,2445,6547,2026-04-06,1653,L8,H,D
39.620816,-93.951116,026,032,2446,6547,2026-04-06,1653,L8,H,D
39.620825,-93.950068,026,032,2449,6547,2026-04-06,1653,L8,H,D
39.620827,-93.949718,026,032,2450,6547,2026-04-06,1653,L8,H,D
39.62083,-93.949369,026,032,2451,6547,2026-04-06,1653,L8,H,D
39.620836,-93.94867,026,032,2453,6547,2026-04-06,1653,L8,H,D
39.620839,-93.948321,026,032,2454,6547,2026-04-06,1653,L8,M,D
39.621072,-93.952868,026,032,2441,6546,2026-04-06,1653,L8,H,D
39.621075,-93.952518,026,032,2442,6546,2026-04-06,1653,L8,H,D
39.621078,-93.952169,026,032,2443,6546,2026-04-06,1653,L8,M,D
39.621086,-93.95112,026,032,2446,6546,2026-04-06,1653,L8,H,D
39.621089,-93.950771,026,032,2447,6546,2026-04-06,1653,L8,H,D
39.621095,-93.950072,026,032,2449,6546,2026-04-06,1653,L8,H,D
39.621098,-93.949722,026,032,2450,6546,2026-04-06,1653,L8,H,D
39.621101,-93.949373,026,032,2451,6546,2026-04-06,1653,L8,H,D
39.621103,-93.949023,026,032,2452,6546,2026-04-06,1653,L8,H,D
39.621106,-93.948674,026,032,2453,6546,2026-04-06,1653,L8,H,D
39.621109,-93.948324,026,032,2454,6546,2026-04-06,1653,L8,M,D
39.621345,-93.952522,026,032,2442,6545,2026-04-06,1653,L8,H,D
39.621357,-93.951124,026,032,2446,6545,2026-04-06,1653,L8,H,D
39.621359,-93.950774,026,032,2447,6545,2026-04-06,1653,L8,H,D
39.621365,-93.950075,026,032,2449,6545,2026-04-06,1653,L8,M,D
39.621368,-93.949726,026,032,2450,6545,2026-04-06,1653,L8,H,D
39.621371,-93.949376,026,032,2451,6545,2026-04-06,1653,L8,H,D
39.621374,-93.949027,026,032,2452,6545,2026-04-06,1653,L8,H,D
39.621377,-93.948677,026,032,2453,6545,2026-04-06,1653,L8,M,D
39.621624,-93.951477,026,032,2445,6544,2026-04-06,1653,L8,H,D
39.621627,-93.951128,026,032,2446,6544,2026-04-06,1653,L8,H,D
39.62163,-93.950778,026,032,2447,6544,2026-04-06,1653,L8,M,D
39.621638,-93.94973,026,032,2450,6544,2026-04-06,1653,L8,M,D
39.621889,-93.95218,026,032,2443,6543,2026-04-06,1653,L8,H,D
39.621891,-93.95183,026,032,2444,6543,2026-04-06,1653,L8,H,D
39.621894,-93.951481,026,032,2445,6543,2026-04-06,1653,L8,H,D
39.621897,-93.951131,026,032,2446,6543,2026-04-06,1653,L8,H,D
39.6219,-93.950782,026,032,2447,6543,2026-04-06,1653,L8,M,D
39.621914,-93.949034,026,032,2452,6543,2026-04-06,1653,L8,H,D
39.621917,-93.948685,026,032,2453,6543,2026-04-06,1653,L8,H,D
39.622159,-93.952183,026,032,2443,6542,2026-04-06,1653,L8,H,D
39.622162,-93.951834,026,032,2444,6542,2026-04-06,1653,L8,H,D
39.622165,-93.951484,026,032,2445,6542,2026-04-06,1653,L8,H,D
39.622167,-93.951135,026,032,2446,6542,2026-04-06,1653,L8,H,D
39.62217,-93.950785,026,032,2447,6542,2026-04-06,1653,L8,H,D
39.622173,-93.950436,026,032,2448,6542,2026-04-06,1653,L8,M,D
39.622185,-93.949038,026,032,2452,6542,2026-04-06,1653,L8,H,D
39.622187,-93.948689,026,032,2453,6542,2026-04-06,1653,L8,H,D
39.622432,-93.951838,026,032,2444,6541,2026-04-06,1653,L8,H,D
39.622435,-93.951488,026,032,2445,6541,2026-04-06,1653,L8,H,D
39.622438,-93.951139,026,032,2446,6541,2026-04-06,1653,L8,H,D
39.622441,-93.950789,026,032,2447,6541,2026-04-06,1653,L8,H,D
39.622443,-93.95044,026,032,2448,6541,2026-04-06,1653,L8,H,D
39.622455,-93.949042,026,032,2452,6541,2026-04-06,1653,L8,H,D
39.622458,-93.948692,026,032,2453,6541,2026-04-06,1653,L8,H,D
39.622708,-93.951142,026,032,2446,6540,2026-04-06,1653,L8,H,D
39.622711,-93.950793,026,032,2447,6540,2026-04-06,1653,L8,H,D
39.622714,-93.950443,026,032,2448,6540,2026-04-06,1653,L8,H,D
39.622725,-93.949045,026,032,2452,6540,2026-04-06,1653,L8,H,D
39.622728,-93.948696,026,032,2453,6540,2026-04-06,1653,L8,H,D
39.622975,-93.951496,026,032,2445,6539,2026-04-06,1653,L8,H,D
39.622978,-93.951146,026,032,2446,6539,2026-04-06,1653,L8,H,D
39.622981,-93.950797,026,032,2447,6539,2026-04-06,1653,L8,H,D
39.622984,-93.950447,026,032,2448,6539,2026-04-06,1653,L8,H,D
39.622995,-93.949049,026,032,2452,6539,2026-04-06,1653,L8,H,D
39.622998,-93.9487,026,032,2453,6539,2026-04-06,1653,L8,M,D
39.623243,-93.951849,026,032,2444,6538,2026-04-06,1653,L8,H,D
39.623246,-93.951499,026,032,2445,6538,2026-04-06,1653,L8,H,D
39.623248,-93.95115,026,032,2446,6538,2026-04-06,1653,L8,H,D
39.623251,-93.9508,026,032,2447,6538,2026-04-06,1653,L8,H,D
39.623266,-93.949053,026,032,2452,6538,2026-04-06,1653,L8,M,D
39.623536,-93.949056,026,032,2452,6537,2026-04-06,1653,L8,M,D
39.623806,-93.94906,026,032,2452,6536,2026-04-06,1653,L8,M,D
39.623809,-93.948711,026,032,2453,6536,2026-04-06,1653,L8,H,D
39.623931,-93.933682,026,032,2496,6536,2026-04-06,1653,L8,H,D
39.623934,-93.933333,026,032,2497,6536,2026-04-06,1653,L8,H,D
39.623936,-93.932983,026,032,2498,6536,2026-04-06,1653,L8,M,D
39.624071,-93.949763,026,032,2450,6535,2026-04-06,1653,L8,M,D
39.624074,-93.949413,026,032,2451,6535,2026-04-06,1653,L8,H,D
39.624076,-93.949064,026,032,2452,6535,2026-04-06,1653,L8,H,D
39.624079,-93.948714,026,032,2453,6535,2026-04-06,1653,L8,H,D
39.624082,-93.948365,026,032,2454,6535,2026-04-06,1653,L8,M,D
39.624201,-93.933686,026,032,2496,6535,2026-04-06,1653,L8,M,D
39.624204,-93.933336,026,032,2497,6535,2026-04-06,1653,L8,H,D
39.624207,-93.932987,026,032,2498,6535,2026-04-06,1653,L8,H,D
39.624341,-93.949767,026,032,2450,6534,2026-04-06,1653,L8,H,D
39.624344,-93.949417,026,032,2451,6534,2026-04-06,1653,L8,H,D
39.624347,-93.949068,026,032,2452,6534,2026-04-06,1653,L8,H,D
39.62435,-93.948718,026,032,2453,6534,2026-04-06,1653,L8,H,D
39.624352,-93.948369,026,032,2454,6534,2026-04-06,1653,L8,H,D
39.624614,-93.949421,026,032,2451,6533,2026-04-06,1653,L8,H,D
39.62462,-93.948722,026,032,2453,6533,2026-04-06,1653,L8,H,D
39.624623,-93.948372,026,032,2454,6533,2026-04-06,1653,L8,H,D
39.624626,-93.948023,026,032,2455,6533,2026-04-06,1653,L8,H,D
39.625817,-93.934407,026,032,2494,6529,2026-04-06,1653,L8,M,D
39.625826,-93.933358,026,032,2497,6529,2026-04-06,1653,L8,M,D
39.626085,-93.93476,026,032,2493,6528,2026-04-06,1653,L8,H,D
39.626087,-93.93441,026,032,2494,6528,2026-04-06,1653,L8,H,D
39.62609,-93.934061,026,032,2495,6528,2026-04-06,1653,L8,M,D
39.626355,-93.934764,026,032,2493,6527,2026-04-06,1653,L8,H,D
39.626358,-93.934414,026,032,2494,6527,2026-04-06,1653,L8,H,D
39.62636,-93.934065,026,032,2495,6527,2026-04-06,1653,L8,M,D
39.626628,-93.934418,026,032,2494,6526,2026-04-06,1653,L8,M,D
39.629989,-93.771215,026,032,2961,6518,2026-04-06,1653,L8,H,D
39.630259,-93.771218,026,032,2961,6517,2026-04-06,1653,L8,H,D
39.630529,-93.771221,026,032,2961,6516,2026-04-06,1653,L8,H,D
39.630683,-93.658311,026,032,3284,6518,2026-04-06,1653,L8,H,D
39.630685,-93.657961,026,032,3285,6518,2026-04-06,1653,L8,M,D
39.630952,-93.658663,026,032,3283,6517,2026-04-06,1653,L8,M,D
39.630954,-93.658313,026,032,3284,6517,2026-04-06,1653,L8,H,D
39.630956,-93.657964,026,032,3285,6517,2026-04-06,1653,L8,H,D
39.631226,-93.657966,026,032,3285,6516,2026-04-06,1653,L8,H,D
39.632025,-93.660071,026,032,3279,6513,2026-04-06,1653,L8,H,D
39.632027,-93.659722,026,032,3280,6513,2026-04-06,1653,L8,H,D
39.632293,-93.660423,026,032,3278,6512,2026-04-06,1653,L8,H,D
39.632295,-93.660074,026,032,3279,6512,2026-04-06,1653,L8,H,D
39.632297,-93.659724,026,032,3280,6512,2026-04-06,1653,L8,H,D
39.632299,-93.659375,026,032,3281,6512,2026-04-06,1653,L8,H,D
39.632565,-93.660076,026,032,3279,6511,2026-04-06,1653,L8,H,D
39.632567,-93.659727,026,032,3280,6511,2026-04-06,1653,L8,H,D
39.632569,-93.659377,026,032,3281,6511,2026-04-06,1653,L8,H,D
39.63284,-93.65938,026,032,3281,6510,2026-04-06,1653,L8,H,D
39.63311,-93.659383,026,032,3281,6509,2026-04-06,1653,L8,H,D
39.633376,-93.660084,026,032,3279,6508,2026-04-06,1653,L8,H,D
39.633378,-93.659735,026,032,3280,6508,2026-04-06,1653,L8,H,D
39.633643,-93.660786,026,032,3277,6507,2026-04-06,1653,L8,H,D
39.633645,-93.660436,026,032,3278,6507,2026-04-06,1653,L8,H,D
39.633647,-93.660087,026,032,3279,6507,2026-04-06,1653,L8,H,D
39.633649,-93.659737,026,032,3280,6507,2026-04-06,1653,L8,H,D
39.633651,-93.659388,026,032,3281,6507,2026-04-06,1653,L8,H,D
39.705042,-94.247972,026,032,1601,6225,2026-04-06,1653,L8,H,D
39.705046,-94.247622,026,032,1602,6225,2026-04-06,1653,L8,H,D
39.70505,-94.247272,026,032,1603,6225,2026-04-06,1653,L8,H,D
39.705312,-94.247977,026,032,1601,6224,2026-04-06,1653,L8,H,D
39.705316,-94.247627,026,032,1602,6224,2026-04-06,1653,L8,H,D
39.741421,-94.28294,026,032,1503,6089,2026-04-06,1653,L8,H,D
39.741425,-94.28259,026,032,1504,6089,2026-04-06,1653,L8,L,D
39.741691,-94.282945,026,032,1503,6088,2026-04-06,1653,L8,H,D
39.741695,-94.282595,026,032,1504,6088,2026-04-06,1653,L8,H,D
39.759971,-94.615633,026,032,554,6005,2026-04-06,1653,L8,H,D
39.759975,-94.615283,026,032,555,6005,2026-04-06,1653,L8,M,D
39.760241,-94.615639,026,032,554,6004,2026-04-06,1653,L8,H,D
39.760246,-94.615289,026,032,555,6004,2026-04-06,1653,L8,H,D
39.823355,-94.374199,026,032,1247,5782,2026-04-06,1653,L8,H,D
39.831243,-94.172775,026,032,1822,5761,2026-04-06,1653,L8,M,D
39.831513,-94.17278,026,032,1822,5760,2026-04-06,1653,L8,M,D
39.852053,-94.03075,026,032,2228,5689,2026-04-06,1653,L8,H,D
39.969587,-93.083667,026,032,4929,5271,2026-04-06,1653,L8,M,D
39.969587,-93.083316,026,032,4930,5271,2026-04-06,1653,L8,H,D
39.969587,-93.082965,026,032,4931,5271,2026-04-06,1653,L8,H,D
39.969587,-93.082614,026,032,4932,5271,2026-04-06,1653,L8,H,D
39.969857,-93.084019,026,032,4928,5270,2026-04-06,1653,L8,H,D
39.969857,-93.083668,026,032,4929,5270,2026-04-06,1653,L8,H,D
39.969857,-93.083317,026,032,4930,5270,2026-04-06,1653,L8,H,D
39.969858,-93.082965,026,032,4931,5270,2026-04-06,1653,L8,H,D
39.969858,-93.082614,026,032,4932,5270,2026-04-06,1653,L8,H,D
39.970127,-93.084019,026,032,4928,5269,2026-04-06,1653,L8,M,D
39.970127,-93.083668,026,032,4929,5269,2026-04-06,1653,L8,H,D
39.970128,-93.083317,026,032,4930,5269,2026-04-06,1653,L8,H,D
39.970128,-93.082966,026,032,4931,5269,2026-04-06,1653,L8,M,D
39.970397,-93.084371,026,032,4927,5268,2026-04-06,1653,L8,H,D
39.970398,-93.083668,026,032,4929,5268,2026-04-06,1653,L8,H,D
39.970398,-93.083317,026,032,4930,5268,2026-04-06,1653,L8,H,D
39.970399,-93.082263,026,032,4933,5268,2026-04-06,1653,L8,M,D
39.970399,-93.081912,026,032,4934,5268,2026-04-06,1653,L8,H,D
39.970399,-93.081561,026,032,4935,5268,2026-04-06,1653,L8,M,D
39.970667,-93.084371,026,032,4927,5267,2026-04-06,1653,L8,M,D
39.970668,-93.083669,026,032,4929,5267,2026-04-06,1653,L8,H,D
39.970668,-93.083318,026,032,4930,5267,2026-04-06,1653,L8,H,D
39.970669,-93.082264,026,032,4933,5267,2026-04-06,1653,L8,H,D
39.970669,-93.081912,026,032,4934,5267,2026-04-06,1653,L8,H,D
39.970669,-93.081561,026,032,4935,5267,2026-04-06,1653,L8,H,D
39.97067,-93.08121,026,032,4936,5267,2026-04-06,1653,L8,H,D
39.970938,-93.083669,026,032,4929,5266,2026-04-06,1653,L8,H,D
39.970938,-93.083318,026,032,4930,5266,2026-04-06,1653,L8,H,D
39.970939,-93.082615,026,032,4932,5266,2026-04-06,1653,L8,M,D
39.970939,-93.082264,026,032,4933,5266,2026-04-06,1653,L8,H,D
39.970939,-93.081913,026,032,4934,5266,2026-04-06,1653,L8,H,D
39.97094,-93.081561,026,032,4935,5266,2026-04-06,1653,L8,H,D
39.97094,-93.08121,026,032,4936,5266,2026-04-06,1653,L8,H,D
39.97094,-93.080859,026,032,4937,5266,2026-04-06,1653,L8,H,D
39.971208,-93.083669,026,032,4929,5265,2026-04-06,1653,L8,H,D
39.971209,-93.083318,026,032,4930,5265,2026-04-06,1653,L8,H,D
39.971209,-93.082616,026,032,4932,5265,2026-04-06,1653,L8,M,D
39.971209,-93.082264,026,032,4933,5265,2026-04-06,1653,L8,H,D
39.97121,-93.081913,026,032,4934,5265,2026-04-06,1653,L8,H,D
39.97121,-93.081562,026,032,4935,5265,2026-04-06,1653,L8,H,D
39.97121,-93.08121,026,032,4936,5265,2026-04-06,1653,L8,H,D
39.97121,-93.080859,026,032,4937,5265,2026-04-06,1653,L8,H,D
39.971479,-93.08367,026,032,4929,5264,2026-04-06,1653,L8,H,D
39.971479,-93.083318,026,032,4930,5264,2026-04-06,1653,L8,H,D
39.971479,-93.082967,026,032,4931,5264,2026-04-06,1653,L8,H,D
39.97148,-93.082616,026,032,4932,5264,2026-04-06,1653,L8,H,D
39.971481,-93.081211,026,032,4936,5264,2026-04-06,1653,L8,H,D
39.971481,-93.080859,026,032,4937,5264,2026-04-06,1653,L8,H,D
39.971481,-93.080508,026,032,4938,5264,2026-04-06,1653,L8,H,D
39.971749,-93.08367,026,032,4929,5263,2026-04-06,1653,L8,H,D
39.971749,-93.083319,026,032,4930,5263,2026-04-06,1653,L8,H,D
39.97175,-93.082968,026,032,4931,5263,2026-04-06,1653,L8,H,D
39.97175,-93.082616,026,032,4932,5263,2026-04-06,1653,L8,H,D
39.97175,-93.081914,026,032,4934,5263,2026-04-06,1653,L8,H,D
39.971751,-93.081562,026,032,4935,5263,2026-04-06,1653,L8,H,D
39.971751,-93.08086,026,032,4937,5263,2026-04-06,1653,L8,H,D
39.971751,-93.080508,026,032,4938,5263,2026-04-06,1653,L8,H,D
39.971754,-93.076995,026,032,4948,5263,2026-04-06,1653,L8,H,D
39.97202,-93.083319,026,032,4930,5262,2026-04-06,1653,L8,M,D
39.97202,-93.082968,026,032,4931,5262,2026-04-06,1653,L8,H,D
39.97202,-93.082617,026,032,4932,5262,2026-04-06,1653,L8,H,D
39.972021,-93.081914,026,032,4934,5262,2026-04-06,1653,L8,H,D
39.972021,-93.081563,026,032,4935,5262,2026-04-06,1653,L8,H,D
39.972022,-93.080509,026,032,4938,5262,2026-04-06,1653,L8,H,D
39.972022,-93.080157,026,032,4939,5262,2026-04-06,1653,L8,H,D
39.972024,-93.077347,026,032,4947,5262,2026-04-06,1653,L8,H,D
39.972024,-93.076996,026,032,4948,5262,2026-04-06,1653,L8,H,D
39.972289,-93.084725,026,032,4926,5261,2026-04-06,1653,L8,M,D
39.97229,-93.082968,026,032,4931,5261,2026-04-06,1653,L8,H,D
39.97229,-93.082617,026,032,4932,5261,2026-04-06,1653,L8,H,D
39.972291,-93.081914,026,032,4934,5261,2026-04-06,1653,L8,H,D
39.972291,-93.081212,026,032,4936,5261,2026-04-06,1653,L8,H,D
39.972292,-93.08086,026,032,4937,5261,2026-04-06,1653,L8,H,D
39.972292,-93.080509,026,032,4938,5261,2026-04-06,1653,L8,H,D
39.972292,-93.080158,026,032,4939,5261,2026-04-06,1653,L8,H,D
39.972292,-93.079806,026,032,4940,5261,2026-04-06,1653,L8,H,D
39.972294,-93.077698,026,032,4946,5261,2026-04-06,1653,L8,H,D
39.972294,-93.077347,026,032,4947,5261,2026-04-06,1653,L8,H,D
39.972294,-93.076996,026,032,4948,5261,2026-04-06,1653,L8,H,D
39.972295,-93.076645,026,032,4949,5261,2026-04-06,1653,L8,H,D
39.972562,-93.081212,026,032,4936,5260,2026-04-06,1653,L8,H,D
39.972562,-93.080861,026,032,4937,5260,2026-04-06,1653,L8,H,D
39.972562,-93.080158,026,032,4939,5260,2026-04-06,1653,L8,H,D
39.972563,-93.079807,026,032,4940,5260,2026-04-06,1653,L8,H,D
39.972564,-93.077699,026,032,4946,5260,2026-04-06,1653,L8,H,D
39.972564,-93.077347,026,032,4947,5260,2026-04-06,1653,L8,H,D
39.972565,-93.076645,026,032,4949,5260,2026-04-06,1653,L8,H,D
39.972565,-93.076294,026,032,4950,5260,2026-04-06,1653,L8,H,D
39.972833,-93.079807,026,032,4940,5259,2026-04-06,1653,L8,M,D
39.972835,-93.076294,026,032,4950,5259,2026-04-06,1653,L8,H,D
39.972836,-93.075943,026,032,4951,5259,2026-04-06,1653,L8,H,D
39.973102,-93.081915,026,032,4934,5258,2026-04-06,1653,L8,M,D
39.973102,-93.081564,026,032,4935,5258,2026-04-06,1653,L8,M,D
39.973103,-93.08051,026,032,4938,5258,2026-04-06,1653,L8,M,D
39.973103,-93.079807,026,032,4940,5258,2026-04-06,1653,L8,M,D
39.992479,-94.686809,026,032,367,5141,2026-04-06,1653,L8,H,D
40.05041,-94.439592,026,032,1074,4939,2026-04-06,1653,L8,H,D
40.050959,-94.4389,026,032,1076,4937,2026-04-06,1653,L8,H,D
40.051229,-94.438906,026,032,1076,4936,2026-04-06,1653,L8,M,D
40.052066,-94.436813,026,032,1082,4933,2026-04-06,1653,L8,H,D
40.05207,-94.436462,026,032,1083,4933,2026-04-06,1653,L8,H,D
40.052319,-94.438226,026,032,1078,4932,2026-04-06,1653,L8,M,D
40.052323,-94.437874,026,032,1079,4932,2026-04-06,1653,L8,H,D
40.052328,-94.437522,026,032,1080,4932,2026-04-06,1653,L8,H,D
40.052332,-94.437171,026,032,1081,4932,2026-04-06,1653,L8,H,D
40.052336,-94.436819,026,032,1082,4932,2026-04-06,1653,L8,H,D
40.052341,-94.436468,026,032,1083,4932,2026-04-06,1653,L8,H,D
40.052593,-94.43788,026,032,1079,4931,2026-04-06,1653,L8,H,D
40.052598,-94.437528,026,032,1080,4931,2026-04-06,1653,L8,H,D
40.052602,-94.437176,026,032,1081,4931,2026-04-06,1653,L8,H,D
40.052606,-94.436825,026,032,1082,4931,2026-04-06,1653,L8,H,D
40.052611,-94.436473,026,032,1083,4931,2026-04-06,1653,L8,H,D
40.052864,-94.437885,026,032,1079,4930,2026-04-06,1653,L8,H,D
40.052868,-94.437534,026,032,1080,4930,2026-04-06,1653,L8,H,D
40.052872,-94.437182,026,032,1081,4930,2026-04-06,1653,L8,H,D
40.052877,-94.43683,026,032,1082,4930,2026-04-06,1653,L8,H,D
40.052881,-94.436479,026,032,1083,4930,2026-04-06,1653,L8,H,D
40.053134,-94.437891,026,032,1079,4929,2026-04-06,1653,L8,L,D
40.053138,-94.437539,026,032,1080,4929,2026-04-06,1653,L8,H,D
40.053143,-94.437188,026,032,1081,4929,2026-04-06,1653,L8,H,D
40.053147,-94.436836,026,032,1082,4929,2026-04-06,1653,L8,H,D
40.053151,-94.436485,026,032,1083,4929,2026-04-06,1653,L8,M,D
40.053408,-94.437545,026,032,1080,4928,2026-04-06,1653,L8,M,D
40.053413,-94.437193,026,032,1081,4928,2026-04-06,1653,L8,H,D
40.053417,-94.436842,026,032,1082,4928,2026-04-06,1653,L8,H,D
40.072531,-93.801163,026,032,2890,4880,2026-04-06,1653,L8,H,D
40.072534,-93.800811,026,032,2891,4880,2026-04-06,1653,L8,H,D
40.072536,-93.800459,026,032,2892,4880,2026-04-06,1653,L8,H,D
40.072538,-93.800108,026,032,2893,4880,2026-04-06,1653,L8,H,D
40.072799,-93.801518,026,032,2889,4879,2026-04-06,1653,L8,H,D
40.072801,-93.801166,026,032,2890,4879,2026-04-06,1653,L8,H,D
40.072804,-93.800814,026,032,2891,4879,2026-04-06,1653,L8,H,D
40.072806,-93.800462,026,032,2892,4879,2026-04-06,1653,L8,H,D
40.072809,-93.800111,026,032,2893,4879,2026-04-06,1653,L8,H,D
40.072811,-93.799759,026,032,2894,4879,2026-04-06,1653,L8,H,D
40.073069,-93.801521,026,032,2889,4878,2026-04-06,1653,L8,H,D
40.073072,-93.801169,026,032,2890,4878,2026-04-06,1653,L8,H,D
40.073077,-93.800466,026,032,2892,4878,2026-04-06,1653,L8,H,D
40.073079,-93.800114,026,032,2893,4878,2026-04-06,1653,L8,H,D
40.073081,-93.799762,026,032,2894,4878,2026-04-06,1653,L8,H,D
40.073084,-93.79941,026,032,2895,4878,2026-04-06,1653,L8,L,D
40.073337,-93.801876,026,032,2888,4877,2026-04-06,1653,L8,H,D
40.07334,-93.801524,026,032,2889,4877,2026-04-06,1653,L8,H,D
40.073342,-93.801172,026,032,2890,4877,2026-04-06,1653,L8,H,D
40.073349,-93.800117,026,032,2893,4877,2026-04-06,1653,L8,H,D
40.073352,-93.799765,026,032,2894,4877,2026-04-06,1653,L8,H,D
40.073354,-93.799413,026,032,2895,4877,2026-04-06,1653,L8,H,D
40.07361,-93.801527,026,032,2889,4876,2026-04-06,1653,L8,H,D
40.073612,-93.801176,026,032,2890,4876,2026-04-06,1653,L8,H,D
40.073615,-93.800824,026,032,2891,4876,2026-04-06,1653,L8,H,D
